seller_id,seller_state,geolocation_lat,geolocation_lng
f2336e113377dd21c744d9c4fc8293a9,SP,-23.52158881369302,-46.511511006651794
f25e239052084705e17a982bc600ab2a,SP,-23.52907864367055,-46.63641980300659
218f991754f360af9c2daa5e0b8e990c,SP,-23.52907864367055,-46.63641980300659
6b803197e03abd5056b4313306b4f29d,SP,-23.52907864367055,-46.63641980300659
714b9a1332840f257b49f476bea4e341,SP,-21.26362043909193,-48.49505431143004
89d9a386b0b6e5fc8403071b03f7206a,SP,-23.55415501255417,-46.6123645902317
bd15ee794d5e640d9dd71b665b2ab15b,SP,-21.140737794465792,-47.76672134129577
24a6daf925d9d591870a66660416de31,SP,-21.140737794465792,-47.76672134129577
f326006815956455b2859abd58fe7e39,SP,-20.29330884502038,-50.25631824612264
6fc26fe110feebd80a433e1f012a84f9,SP,-20.29330884502038,-50.25631824612264
bac692d6c0ed08467878018e6cc9c26c,SC,-26.914840312458818,-49.1120336307062
86ccac0b835037332a596a33b6949ee1,SC,-26.914840312458818,-49.1120336307062
91543f9849d68d023e17194926598543,SC,-26.914840312458818,-49.1120336307062
6a51fc556dab5f766ced6fbc860bc613,SP,-22.217678586758627,-49.9502618811609
ea6b12bf9ffe2bac34602ec631d97a47,SP,-23.456752235543597,-46.54195399580729
dc64d75cc406bb0697be983831430e60,MG,-19.839322326666363,-43.97452139890381
fa7ad8ae9bcb2c4493fdf38e96b1d74f,SP,-22.7410707131947,-46.896738928118715
13e85aac53340018b40c2af68001b7e0,SP,-22.7410707131947,-46.896738928118715
febab0275244b9a49a623f0bd613ca2f,SP,-22.7410707131947,-46.896738928118715
f593898ec748b7a8cb81fc04edafd98a,SP,-22.7410707131947,-46.896738928118715
119d1aef1b4144adba89163f6cd9f5d4,SP,-22.7410707131947,-46.896738928118715
53e4c6e0f4312d4d2107a8c9cddf45cd,SP,-22.7410707131947,-46.896738928118715
4a1f694197d05fe70026b016a7316b41,SP,-22.7410707131947,-46.896738928118715
686886775c8f6b1191c7b953fb52708c,SP,-22.7410707131947,-46.896738928118715
bc30de0d71bd6260b936a026b5cf7200,SP,-22.7410707131947,-46.896738928118715
d1ef48b38baca7e831711c4a0aeb398f,PR,-23.554566729736628,-51.465841909757266
d94ba08b99bedd6a5f6c875ecc4a6fac,PR,-23.554566729736628,-51.465841909757266
26d8a1c7c75d513045798992ead43aa2,PR,-23.554566729736628,-51.465841909757266
5debea795b07621e1f90532e18f96145,PR,-23.554566729736628,-51.465841909757266
67e43d802fde8cfd3f9580124f8167d1,SP,-23.459826179399208,-46.55277371534361
259f7b5e6e482c230e5bfaa670b6bb8f,SP,-23.521983064965852,-46.341077825089386
dd7ddc04e1b6c2c614352b383efe2d36,SP,-23.56575384980513,-46.51909685677368
f457c46070d02cadd8a68551231220dd,PR,-23.414366953259535,-51.88600298935461
1f50f920176fa81dab994f9023523100,SP,-20.806161986073377,-49.38873008927437
910a922b426b7ff95eaee129ad6c0e1f,SP,-20.806161986073377,-49.38873008927437
cc63f0dd2acba93ffed4fe9f8e0321fa,SP,-20.806161986073377,-49.38873008927437
2009a095de2a2a41626f6c6d7722678d,SP,-20.806161986073377,-49.38873008927437
2b1a40c1daabc6ca280c4b815c101841,MG,-20.140470851009184,-44.88368549165238
4be9ae93c4fc0f41713d71a4194ee1b3,MG,-20.140470851009184,-44.88368549165238
d379f449f2a3b271bc01c0782020f705,MG,-20.140470851009184,-44.88368549165238
81ed90f07c0bacb7594940ba2ef676aa,MG,-20.140470851009184,-44.88368549165238
26b482dccfa29bd2e40703ba45523702,SP,-22.75792592990925,-47.41709731928337
5dceca129747e92ff8ef7a997dc4f8ca,SP,-22.75792592990925,-47.41709731928337
f356c348fbc8df6a882823e21f5ce8b7,RS,-29.926616207487783,-51.16236660784726
2ba91c7ad80ff88b23b7db823b43c233,SP,-23.274774504426023,-47.306792448747714
3d0cd21d41671c46f82cd11176bf7277,SC,-26.28716241446803,-48.874212404637845
d93919c944be9cff128f6c9cb899eacb,SP,-20.56936647541443,-46.02311914850127
f7ba60f8c3f99e7ee4042fdef03b70c4,SP,-23.661268300582837,-46.564323340129285
0ee4fb99ac55ffbbc98795aa01b7f8fa,SP,-23.465762425769107,-46.88522818820233
f1ce5fdecd64935c28b9ff932751d0dc,SP,-23.465762425769107,-46.88522818820233
c5f7e746b7e6d07def6c0dae9903279b,PR,-25.501972072457498,-49.333548274317955
b88e7c57cb2d8b973b7dd4a2bfa14b36,PR,-25.501972072457498,-49.333548274317955
7a2d2949aea47fab95fd98d6c9f618b1,PR,-25.501972072457498,-49.333548274317955
f7720c4fa8e3aba4546301ab80ea1f1b,PR,-25.501972072457498,-49.333548274317955
2d20f1cd18725c91147da0791d498022,PR,-23.338785655946978,-51.13612711580655
7a073a40a9d3f1fee8bc45670ea1e909,PR,-23.338785655946978,-51.13612711580655
002100f778ceb8431b7a1020ff7ab48f,SP,-20.528419405982003,-47.4112866375386
ae45ad30c2d2e5913094769690a239d2,SP,-20.528419405982003,-47.4112866375386
167fd940acebc789debd6eb418c46e38,SP,-20.528419405982003,-47.4112866375386
70f84699be677ec988d1fa824aef7d90,MG,-19.458110967354493,-44.24812806575352
0ea22c1cfbdc755f86b9b54b39c16043,MG,-19.458110967354493,-44.24812806575352
213fafb0ca06fb3d5886579c2565791b,MG,-19.458110967354493,-44.24812806575352
5bc24d989e71e93c33e50a7782431b0e,MG,-21.109665382648636,-45.82946859543376
1703bc09972dab9782e7a9194943b69f,MG,-21.109665382648636,-45.82946859543376
36f98ad67cc981f50ce8aed093d5783c,PR,-24.711284227637968,-53.74789122193225
7fdb0720c8d7c9075538b365dc8c3a22,PR,-24.711284227637968,-53.74789122193225
d4e4b5192cba4e0e66eb12a9d347239d,PR,-24.711284227637968,-53.74789122193225
70ee69419916dc13e3aed619061f996c,SP,-23.52059548345631,-46.17826566470115
6eb94e1466490d327a09abf8f3552a50,SP,-23.18791792303337,-46.85329794588086
8ff1a9df749e454105c55cda13e79143,SP,-22.211733546836147,-49.94602764449971
c4fabeea6e569d42d02993bb1f4f1cbc,CE,-3.78882481315774,-38.55014169167096
5236605f4d4b0b3e4df85b850393fca0,SP,-23.545109255622158,-46.56366751873381
45c20d94d9171b0bcfab3c955e47d67b,SP,-22.481874078816553,-47.4601004341823
5bc237df65098fe211bb4818f4d26d78,MG,-18.954642931211318,-48.23682325645823
6a38087bc8ad4f89ff453561005f6dea,GO,-16.349415942030387,-48.95505296449067
4e5725ba188db8252977a4f0227bd462,SP,-21.177697793449656,-47.76819290652232
ede0c03645598cdfc63ca8237acbe73d,SP,-21.177697793449656,-47.76819290652232
4b1eaadf791bdbbad8c4a35b65236d52,SP,-21.177697793449656,-47.76819290652232
f3862c2188522d89860c38a3ea8b550d,SP,-21.177697793449656,-47.76819290652232
897060da8b9a21f655304d50fd935913,SP,-21.177697793449656,-47.76819290652232
e4f121bf6ef8b9a1d4d3e65dd0473fab,SP,-20.835986831054747,-49.386907536424225
0307f7565ff85b299b6e5ef162b1b1a9,SP,-20.835986831054747,-49.386907536424225
5c3460cd3e8a984382ae254e7dd20d9f,SP,-20.835986831054747,-49.386907536424225
eebb3372362aa9a46975164bed19a7e7,SP,-23.607699568716836,-46.69725452822769
2ec6e37d992a95eaddb3369dcbcc76d9,RS,-30.040897683097025,-51.15266770536259
f84a00e60c73a49e7e851c9bdca3a5bb,RJ,-22.88966091419736,-43.304703468590944
e5a38146df062edaf55c38afa99e42dc,SP,-23.53663114394438,-46.66182778463712
80cfd480be3eb6d6267139f5cb793555,SP,-23.526859118264834,-46.471342649384
95b293867b5862941c9cd74f756a3c68,SP,-23.526859118264834,-46.471342649384
ea1776927851da2532aa70d6a32c095a,SP,-23.526859118264834,-46.471342649384
4de6e4ba574aa9dfdc824bc44dc47fdd,PR,-25.346400524944226,-49.22183548978743
58e4b302b54937e55a678c4d15111da4,PR,-25.346400524944226,-49.22183548978743
6548c2550b6e2d8f18053216e1c7b6f3,SP,-23.681439913970667,-46.62268210114378
966cb4760537b1404caedd472cc610a5,SP,-23.681439913970667,-46.62268210114378
f45122a9ab94eb4f3f8953578bc0c560,SP,-22.729481797643803,-47.641558757867166
7901646fdd36a55f564ffaf2dbccaaf7,RJ,-22.912843990843864,-43.17382814047443
6481e96574816ead57975da2c0f6d80d,SP,-23.43385697189598,-47.509335979649656
e8dba4d70f7f2b20e775d09cae01142d,SP,-22.757189763034344,-47.376234624340455
20f0aeea30bc3b8c4420be8ced4226c0,SP,-22.757189763034344,-47.376234624340455
54a1852d1b8f10312c55e906355666ee,SP,-22.757189763034344,-47.376234624340455
b6dc74ed30f124f95227bed4e43a3bed,PR,-23.390409473926574,-51.44664465109854
e433f5fd4050e3352b5d83522b7fe24b,PR,-23.390409473926574,-51.44664465109854
e4fc40017a6d22c46a14ac2e17f87c3e,PR,-23.390409473926574,-51.44664465109854
48436dade18ac8b2bce089ec2a041202,SP,-22.497188028896694,-44.12732444217972
8ed8ea9a57c862f2c18c2fe41f601d56,SC,-26.8959165269855,-49.08345671361234
e732329483fd5f27367dd997b47f598a,SC,-26.8959165269855,-49.08345671361234
c76d418370990614e89e956c7a7567d9,SP,-23.623575400895508,-46.80039157646657
ea846a0e7ad98a741783e886d89dfa44,SP,-21.201677601779082,-50.458359581473225
2c54051840f19eca309a5423cf22df36,PR,-25.51720521566893,-49.26458778727436
ee27a8f15b1dded4d213a468ba4eb391,GO,-16.694151831034866,-49.279094892749335
e64882b4ef12aee8d0faca4db5b681f4,GO,-16.694151831034866,-49.279094892749335
5b92bfa4120daa27c574daa2e386c693,SP,-23.47358559213854,-47.48348534360095
1554a68530182680ad5c8b042c3ab563,MG,-22.43061273369082,-46.57334084810494
fc38b5dceee1a730fad8853453437fbd,SP,-22.885217123915602,-47.06712741064862
152ee17e4c8aaf53dac99f3462e4999b,SC,-26.034726689531055,-48.85364164520897
fac35d150712afb921ec59ac5f39bb11,MG,-16.563526600402913,-45.993357588262015
04aa0a1c5ce6b222003403a3e11c3cc0,SP,-22.641448735341008,-47.189597502400225
1e47defeeadeca0e9a18fa5a9311e735,SP,-21.140377172004904,-48.97468595318067
a7b7354cc588f7566a848bcbb1ce3d96,SP,-23.536236260349227,-46.64762019602469
8de8fe3af4449ed695d2434c933ed73e,SP,-23.536236260349227,-46.64762019602469
a7dc4098e4da6e41b426269d12ae7e91,SP,-23.6636521964305,-46.65495947247085
918717417d88a9f9ae9735567e6c7682,SP,-23.593166257795726,-46.77150795852363
26f6b7ab07be3e9e69ce82a6552efc19,RJ,-22.844234877603615,-43.28465360913842
5a32c398a06c345440bf2a683b017ad3,RJ,-22.844234877603615,-43.28465360913842
cad9969167c09b48ae6f1d123f7fa68d,MG,-21.83071236113385,-46.54947049328049
5075aaa8404020ae6aa8bf4792099b41,MG,-21.83071236113385,-46.54947049328049
7c4adcc13272c0e26fa23aac642adb7b,RJ,-22.811487271895615,-42.972677432245824
f19516b9ff26bfeb091b30108db4ddbd,SP,-22.570786711814478,-47.165647847939006
c794dab4928dd97beb41d05514441e86,SP,-22.570786711814478,-47.165647847939006
d65f31d2413268e671989503f6cf9993,SP,-22.570786711814478,-47.165647847939006
ed8cb7b190ceb6067227478e48cf8dde,SP,-23.95317158734069,-46.318865404010374
13f57c12a00ed4610db646b913a7f5c6,SP,-23.95317158734069,-46.318865404010374
b76a1f8356322f12529c37b67d5c96c2,SP,-23.95317158734069,-46.318865404010374
97e50a621f8e801f4baf69e08687c192,SP,-23.5883613878973,-46.60056206977468
4d9fea3499bdc22aa4da4e339365f215,SP,-23.5883613878973,-46.60056206977468
562f8cfc51f265411f487d07e9c40e7f,MG,-19.97306556964586,-43.972775989773524
a21c11ec5c3f03e7cc9f9203bff9e1c6,SP,-23.46237415771456,-46.9143063118308
5d9dc90a686a8fddacffab6bab5653a3,SP,-23.46237415771456,-46.9143063118308
97e4a63591ca439a2b8b7efd20e6e19e,RJ,-22.926392906158146,-43.23205184603426
4003520d80d0bad1d5623f7aa3c63cda,RJ,-22.926392906158146,-43.23205184603426
07017df32dc5f2f1d2801e579548d620,PB,-7.114743349264727,-34.85583050367669
52092ddbd3a58c450a4459bf051b2287,SP,-22.367915204565957,-48.38643158098792
238fac594e170b59c6d228f5a4f4f1d9,SP,-22.367915204565957,-48.38643158098792
1a8e2d9c38b84a9702ac7922924b0573,SC,-26.4086310776825,-48.7590546323903
f1198c871e0171278b63f40d112caeec,SP,-23.544499798153137,-46.646104831718816
48bad451945f5227341793478d6353ea,SP,-23.544499798153137,-46.646104831718816
87142160b41353c4e5fca2360caf6f92,RS,-30.00830163357755,-51.20140475549246
f08a5b9dd6767129688d001acafc21e5,RS,-30.00830163357755,-51.20140475549246
a0e19590a0923cdd0614ea9427713ced,PR,-25.533675270400668,-49.09001216305479
289cdb325fb7e7f891c38608bf9e0962,SP,-19.807884545156707,-43.98081789877275
11305281b50fff20ae8bb473f8e11876,MG,-21.117601490567836,-42.943283804906144
cfa5ab0e4d3fc212fd0b3410e7081c62,MG,-21.117601490567836,-42.943283804906144
1da366cade6d8276e7d8beea7af5d4bf,MG,-21.117601490567836,-42.943283804906144
31344c16881c08a8a72c6d2eb29918c1,MG,-21.117601490567836,-42.943283804906144
723a46b89fd5c3ed78ccdf039e33ac63,RS,-29.682815305131044,-51.137810249771555
d9b00a97818674c7f8d8b1ef0e689679,PR,-25.108228274405032,-50.15238858660063
9d681c7e12db302cb261e721040dde65,PR,-25.46994276319074,-49.3068465197933
0241d4d5d36f10f80c644447315af0bd,PR,-25.46994276319074,-49.3068465197933
c7bb64409aa480bb7d0335faaaf3d242,SC,-26.272445595346777,-48.86136786128232
33d677f27a69b84051204ee4ae76eaca,SC,-26.272445595346777,-48.86136786128232
fa1c13f2614d7b5c4749cbc52fecda94,SP,-22.82216084744969,-47.27032560757163
cac63f48c38cd7d002a7e846dcd99a23,SP,-22.82216084744969,-47.27032560757163
bf100ecb7997df312b285358fb32f92c,PR,-25.520334197157496,-49.124988360672404
164a5a8794e6d42e14f55e447b12a3bc,PR,-24.087064878130043,-54.25098348965784
de09d00cfc265b8804c7df34075a68fa,SP,-23.515209527551974,-46.59289291334108
638cba8be1fb599bbb76fd6948351eb3,SP,-23.201400752228217,-45.9063710738638
2f73e04d12cdf0c945ded66bb3fcf6c7,ES,-20.833354593856072,-41.154771117529016
fbc14c0cf93505ef89f64665ffa4a7b5,SP,-21.208336726078613,-47.60207903584118
c3ee2331a724e6fc02c4b698b57a73f3,SP,-23.509318502563755,-46.7580434106623
e9874ae10b2d60d43917b6bbfa13a599,PR,-23.317904439862094,-51.390944716030994
df47da4ae86fa4db890d05aaf24e21d8,SP,-23.64003765069761,-46.66359764855308
9fbd5666d8618fa571c4230fafa09bd6,SP,-23.64003765069761,-46.66359764855308
ddd51ae8cda92f3995a51fc0f0f3eec7,RJ,-22.90306044059243,-43.5991881970629
2bdb95a56a36ebbc6640337ac5eac174,SP,-23.616596174500554,-46.642582108021365
34d1ca11b242c0fee2c834ae8d788566,MG,-20.510858275985875,-43.86240043101434
96493fab2fbb13a14d0c0e8772eef5c3,SP,-23.58656724927001,-46.73505693292204
d4ffeb15b67e81ff9af2b4252d99fb7e,SP,-23.127852305170336,-46.56900104925317
b5d034ac251546e25afe9067f05c1539,SP,-23.706616567861154,-46.85862883693203
e94b64dc6979b302a5a5be1662c83bb6,SP,-23.706616567861154,-46.85862883693203
8a1ff5c35f6595a73fef4c7b96e4908a,PR,-25.64774351148683,-49.1753719726532
a150c540f572d0fb53992264bc5c10b5,SP,-23.50120797422679,-47.461841393566154
7c1fea10b5b006671d608b1d7c446ec4,SP,-23.28658218135728,-47.67114211477747
9b76ad3d04236f76bc71c59470305e13,SP,-23.28658218135728,-47.67114211477747
fc99f99385ae90f66f01733856fb88c9,SP,-23.28658218135728,-47.67114211477747
b6e1504972665f739dec4facb9943775,SP,-22.70848467746202,-47.664918458117526
da8622b14eb17ae2831f4ac5b9dab84a,SP,-22.70848467746202,-47.664918458117526
d63c73efd41eb002280e7ec831424edb,SP,-22.70848467746202,-47.664918458117526
f76a3b1349b6df1ee875d1f3fa4340f0,SP,-23.581961837987414,-46.54634653571743
65febd49fd28ec955651299159b1f527,SP,-23.581961837987414,-46.54634653571743
99eaacc9e6046db1c82b163c5f84869f,SP,-20.539009300014076,-47.40125797243722
6c17baf138731a4aaacc3210adf2037b,SP,-20.539009300014076,-47.40125797243722
d98eec89afa3380e14463da2aabaea72,RS,-30.033142787652327,-51.231702606101365
ab75b89cc49c9ab3160d0c91565a442a,SP,-21.94318754648761,-50.51667597488979
08084d990eb3f53af056ccbc1730c8a7,SP,-23.5175727560384,-46.53580155401353
d85efbc8eff2b7adf524e2820569adc8,SP,-23.441439540673866,-46.78325632667593
87d3c3aeb3ead335511b3ce315eb341e,SP,-23.54114864245151,-46.592038134078194
4091f77d8c768fc3e81c20761471761d,SP,-23.54114864245151,-46.592038134078194
93b9a99027bd8bd6af682aff18dd19bf,SP,-23.331436159611084,-46.5970216260758
f682e0f848abafc6f41e0d4e868c66ef,SP,-23.331436159611084,-46.5970216260758
0bf0150d5b9d60d9cd2906003332f085,SP,-23.582894774992642,-46.62118115690777
7ecef8194babfec876ca720714327841,SP,-22.920688425616063,-47.057212861573625
436bf27f2f18474fc6047702e9f8a866,SP,-22.920688425616063,-47.057212861573625
87b4428a334b8f676fd9a7f3bf544fb5,SP,-21.90997953797039,-49.89617225055718
30829ded4523ab9224b93bc49a62c95f,RS,-28.596184659157494,-51.78698571803447
513a54369b6a8a6602fcb0e129c6d78d,SP,-23.700976892476827,-46.583192015074886
d354c38a7182125a748cb10474fe963b,RJ,-21.62594403385551,-42.10532354480054
e0487761face83d64fcada2408959a36,SP,-23.54283546451365,-46.632099226263165
dd55f1bb788714a40e7954c3be6df745,SP,-23.54283546451365,-46.632099226263165
9996ae921c50e8dff411ac69c0b4bb8b,SP,-21.935015926230953,-50.5246822824982
c3cfdc648177fdbbbb35635a37472c53,PR,-25.46956259882901,-49.28817648155491
c8cc60ffd415254af5d9b9f34f32c369,SP,-23.50132858032441,-47.51890736928301
8ea394aed8138685abe1eb9f25e1021d,SP,-23.50132858032441,-47.51890736928301
1ce3ae5a399804d1a87e706f8a813c3e,SC,-28.631582976253362,-49.02290842795707
e21a1e8be4715b0fcfd5385643bc49c4,SC,-28.631582976253362,-49.02290842795707
e59e575a175fadcadf8479e191770425,RJ,-22.75496584633504,-43.449917196053626
2138ccb85b11a4ec1e37afbd1c8eda1f,SP,-23.540034463047785,-46.44075551233121
83d458c0d6d4f94295d63f091460bd60,SP,-20.344895855883795,-40.288068517208714
d5b9a084373da994a6e37f732169a853,SP,-23.697297834381505,-46.530336265234375
397c4d0c005b6f41f90098ac724e28cb,SP,-23.697297834381505,-46.530336265234375
e9c2dc0dd4ac38448289be644ac94f42,SC,-26.33362099682226,-48.83300951022419
fe87f472055fbcf1d7e691c00b1560dc,SP,-22.79150104891422,-47.08066923679262
bc2ac6b95e1accce9858528ee566c17e,SP,-22.79150104891422,-47.08066923679262
f46490624488d3ff7ce78613913a7711,SP,-23.44299910569209,-46.506324053186724
4d0041cdbe51b4617d95c70b19decc74,MG,-21.746979409888915,-43.34613359000078
db46ca7bce82b11f7e247539271fc390,RJ,-22.898533142275067,-43.56552697659894
ad420dd0c4f92f8af951ac24b86d0cf5,MG,-20.279404799268004,-49.201329764525894
e8b4225284fbb02d16f200513f1f395d,SP,-21.46979859023029,-49.22220561413068
f61c63d13f7cd800549d5acdd390ae72,SP,-23.811799896344418,-47.723449977507144
054694fa03fe82cec4b7551487331d74,SP,-21.314615447598676,-49.055379427579275
5bba18b40e8c973b0f32e748004775b0,SP,-21.314615447598676,-49.055379427579275
dc50afafdfa325eadc890c7fa42a8f4e,PR,-23.430727446215297,-51.91810054786459
52956b80ae65fda598f06f6b9943e7a9,PR,-23.430727446215297,-51.91810054786459
6bcb2352a2a0c38b845f598298ab9d26,PR,-23.430727446215297,-51.91810054786459
128639473a139ac0f3e5f5ade55873a5,PR,-23.430727446215297,-51.91810054786459
820cc752a266cdc6c1a1e61dd4583330,PR,-23.430727446215297,-51.91810054786459
59cea8e446d3834393058e7e0666b6fb,PR,-23.430727446215297,-51.91810054786459
1b45169b635ef59425637e9a33eb5fb3,PR,-23.430727446215297,-51.91810054786459
43a1d4bab73b816e44ef4e4facd9f9b5,PR,-23.430727446215297,-51.91810054786459
376d67b61dce0c990155286e7ae486a4,SP,-23.704309850092475,-46.691859613694504
7994b065a7ffb14e71c6312cf87b9de2,ES,-20.362939997151646,-40.3749049679669
a9415cf907dfa12f9ed18693244f5329,MG,-21.05905176811203,-44.084488635750155
b7d5b4b87af9d42b601865d3f3810bff,SC,-27.593506267491907,-48.544165218654484
b5e3e38609125694d2ea2417522a60b7,SC,-27.593506267491907,-48.544165218654484
4125d9385a25e82d2f72d3a0fd55bc3f,SP,-23.964672338527112,-46.34245770671684
c8b0e2b0a7095e5d8219575d5e7e1181,SP,-23.466570703912982,-46.325145617591325
38102b031c2a15e54623d711bfc753d3,CE,-3.905726996478778,-40.74612755881526
160e4f13fd3a64b1b86807be88b5ffb0,PR,-25.376123581892184,-49.182387775023386
33cbbec1e7e1044aaf11d152172c776f,RS,-29.155568524664954,-51.513016328177216
13074f016982ff2bd6c58ced8682f000,RS,-29.155568524664954,-51.513016328177216
da03c298e3999e9d828591fc2179d109,SP,-23.601417013475906,-46.644406347136
a35124e2d763d7ca3fbe3b97d143200f,SP,-23.601417013475906,-46.644406347136
49383af7ab774e4e8f3000f49c83dc4b,SP,-23.022604507462635,-45.550140638236684
ccf8813e5a7d6c84d865cd38bfc2b130,SP,-23.022604507462635,-45.550140638236684
762ed976527cddf02787edba70fffa2a,PR,-23.30872447421649,-51.155375230054304
80ceebb4ee9b31afb6c6a916a574a1e2,PR,-23.30872447421649,-51.155375230054304
7994081388d55b9cf976c050653dd359,SP,-23.563367165821422,-46.65943750475835
585175ec331ea177fa47199e39a6170a,MG,-16.722630163952992,-43.86290975751636
9b1050e85becf3ae99c1cf4934c9bc5d,MG,-16.722630163952992,-43.86290975751636
3d49bfdd1b43a7fe169b3740067acc61,MG,-16.722630163952992,-43.86290975751636
e59aa562b9f8076dd550fcddf0e73491,PR,-25.43718076728998,-49.212498335157335
e84ad2127668df3aafc6b73531a0beb8,SP,-23.619590023578287,-46.66726664551317
1a6245add4353f18ed55138808906979,SP,-23.670730714424828,-46.580971763924424
e9779976487b77c6d4ac45f75ec7afe9,SP,-24.008185076975675,-46.41921155863092
3289d8c3eef4873f91ce0b1343c0dd58,SP,-24.008185076975675,-46.41921155863092
8c351ed7c326c62123318f4f3246e906,SP,-24.008185076975675,-46.41921155863092
6b90f847357d8981edd79a1eb1bf0acb,SP,-23.405227756030246,-46.4708101332688
48328ec9a579151d9cc6a86d4a59336c,RS,-29.916190258605184,-51.188413241928465
f62d7bb4a613ec758a03342d46b580b2,MG,-20.75454500048113,-42.87786978525557
252e76235acb79183cfca6e34f13337d,SP,-22.887702368976925,-47.03879517360688
10264f60a8f0a4d2f30810f5c661c673,SP,-22.887702368976925,-47.03879517360688
7c5b05cbdb5542049f38d90d7815b97d,SP,-23.413225181443735,-46.72326579736189
db4350fd57ae30082dec7acbaacc17f9,SP,-23.58051380761896,-46.590917785833284
845e8036c3f7bf62099352f5ed910240,RJ,-22.872400265576072,-43.26133702515029
863d2ebcd347ce4922de7a0f9a5581d6,RJ,-22.872400265576072,-43.26133702515029
9f56a7a649097b166d8ed286ad86a15c,RJ,-22.872400265576072,-43.26133702515029
712efd3b68f9686dc856b84abd0f21ae,PR,-25.379020599822756,-49.27646170589391
3364a91ec4d56c98e44174de954b94f6,RO,-8.76645968034711,-63.8937893497431
b00af24704019bd2e1b335e70ad11f7c,BA,-13.001833349263132,-38.52900367194544
4324dd16853115efb0fd9d0d131ba6f4,SP,-21.58455784193842,-46.9427932354964
3078096983cf766a32a06257648502d1,SP,-21.58455784193842,-46.9427932354964
63b9ae557efed31d1f7687917d248a8d,SP,-21.58455784193842,-46.9427932354964
0a198e95d32b1be2da9424c962a6ebfa,MG,-19.953997540537152,-44.03812292322147
d1a1b40ec554c593a1a99366746289dd,PR,-26.226542116388647,-52.67450572763438
e88c9b79e592e370d6bd852eeefbf057,PR,-26.226542116388647,-52.67450572763438
55a5b51f93f2b70ea513f5a047b0262a,MG,-21.12324301379236,-44.25029878512024
6426d21aca402a131fc0a5d0960a3c90,SP,-21.1899219190342,-47.787945004434754
8a432f4e5b471f8da497d7dc517666e2,SP,-22.1362294598616,-51.37245004547979
da3fede3469bf49b7293ce3fc45b294d,SP,-23.555788161677082,-46.21687108516752
c092292535a57dacd95a8765f5518f87,RJ,-22.616674007045216,-43.706674061865066
20a8b0dc55da94fe74d112082427c84f,SP,-23.258853342590296,-47.345255398394904
bfd27a966d91cfaafdb25d076585f0da,SP,-22.61618709340345,-46.71042892850524
715bbd5ba4e6b74cb0d2f29eb45058b0,SP,-22.61618709340345,-46.71042892850524
cf2384dd2f1dddea3f838efed0945e65,SP,-22.61618709340345,-46.71042892850524
fadb07c842a2aef5d5a676b85f220e71,SP,-20.762162622929903,-49.36427441942275
6b15924333bd1a741595fe981ea04822,SP,-23.620238473298926,-46.564074359982264
b839e41795b7f3ad94cc2014a52f6796,SP,-23.620238473298926,-46.564074359982264
7a9c12e235c36247c3c81f50d6ea9cea,SP,-23.620238473298926,-46.564074359982264
1c83418358f249c9d6affa52d579db0e,SP,-23.563549193165926,-46.65774176782782
04e38a233f726ef161074ab1c9b0399a,SP,-23.545153425822598,-46.64317356287711
1b4b28463457a256e9a784ebe2a8f630,SP,-22.724749879138603,-47.63023129704402
be8e909810184b9b19e886129149d8e5,SP,-22.724749879138603,-47.63023129704402
f664f98bfda2eaf266a23ff144e7a872,SP,-23.57300687409475,-46.65003761967983
7ade73f1b9b4e965f9009a4c3a7e2c15,SP,-22.330756663626943,-49.09992673191205
939f6e231201f26803cb5c3a3d2940b3,SP,-22.330756663626943,-49.09992673191205
fb8904a8ea99f8831b64ce27db2c1765,SP,-23.61658791711891,-46.551744024962794
9e6967d3cf386d284251784b18ccb485,SP,-23.61658791711891,-46.551744024962794
2ef086a599b597572aca4433b7ed6b3d,SC,-26.481371919601536,-49.059079977729304
be9a160a9011f627c3e121d076c1ec7b,SC,-26.481371919601536,-49.059079977729304
134285d1f41da5c13a756ee8142c8a4e,SP,-23.505862091157532,-46.65571070269907
9ed65337433adfbedefd23dd76eaa494,SP,-23.5587517376249,-46.704439243222026
aec99834ab5d38ead22766ada8497e87,PR,-25.329117588087687,-49.149796876732424
b8578d2d823bd8e251f6fdd02b40902d,SC,-26.796825418763998,-49.09516518377151
392353362d22cc2c236e1ee81ff19890,SC,-26.796825418763998,-49.09516518377151
d9d43faf741ceaa8da52fdbb81d9e0e3,SP,-21.76439998967105,-43.34581160427039
29e6e05b65f93bc224c644319dc52ecf,MG,-21.76439998967105,-43.34581160427039
f789d2c4f2c2eb38fc4373e7a4b35264,MG,-21.76439998967105,-43.34581160427039
964ff64dc05b13811c6d0f41e0aa5f6b,SP,-23.62856778930032,-46.62214356987463
96e5dc09087bad639b4ee193104ec2e5,RJ,-22.159061369881236,-42.417778914977355
24c1de8d9551c0b4fbc53317d53efda8,PB,-7.185330489314501,-35.68043589181518
c03121937e54a93fcc1825c3098bbb6e,PR,-25.434676863675993,-49.22693580716213
84c945f15571830c1a91a33978e94009,SP,-23.45954598180485,-46.691457634374444
2d378dbb39815785238c0139c7647fb7,SC,-26.24549771113401,-48.606930504325966
51209b446b2073894bdc0face6c73ffc,ES,-20.367130894822626,-40.31728275677581
5996cddab893a4652a15592fb58ab8db,SP,-22.123026838263968,-51.38642742347118
